Clave de incidencia,Nombre del proyecto,Resumen,Descripción,Tipo de Incidencia,Principal,Story Point,Creada,Paso a Done,j.10% Título descriptivo,k.10% Claridad y consistencia,l.10% Estándar JIT,m.20% Uso de Gherkin,n.10% Criterios SMART,o.10% Segmentación INVEST,p.5% Revisión colaborativa,q.10% Seguimiento y ajustes,r.5% Prioridad y valor,s.5% Documentación adecuada,t.5% Uso de plantilla estándar,v. Suma de checklist,Tipo Normalizado,Explicación Título descriptivo,Explicación Claridad y consistencia,Explicación Uso de Gherkin,Explicación Criterios SMART,Explicación Segmentación INVEST,Explicación Uso de plantilla estándar
1141691,Tribu API Canales y transaccional producto,Generación de transacciones con fecha contable del siguiente dÃ­a hÃ¡bil,"Dado las transacciones se procesan en lÃ­nea algunas pueden llegar con fecha next day
Cuando el archivo extract se genera
 Entonces el archivo extract no debe incluir estas transacciones con la fecha contable del siguiente dÃ­a hÃ¡bil (next day), sino hasta el dÃ­a contable correspondiente.",Criterio de aceptación,1137130,,05/02/2025 11:01,13/02/2025 23:21,0.0,0.0,10.0,20.0,10.0,0.0,5.0,10.0,5.0,5.0,0.0,65.0,criterios de aceptación,,,"SÍ cumple Gherkin. Respuesta LLM: No. Este texto no está en formato Gherkin porque no sigue la estructura de Given/When/Then. No se están proporcionando pasos claros de cómo se debería ejecutar una acción y cuál sería el resultado esperado. En este caso, se indica simplemente una acción que se debe realizar pero no se establece un contexto inicial ni un resultado esperado posterior a la acción.","SÍ cumple SMART. Respuesta LLM: Sí, es un criterio SMART. Es específico al mencionar la generación de transacciones con una fecha contable específica, es medible al poder verificar si se cumplió o no, es alcanzable ya que es una tarea que se puede realizar, es relevante para el proceso de contabilidad y está definido en el tiempo al mencionar que deben ser del siguiente día hábil.",,
1141689,Tribu API Canales y transaccional producto,Generación de transacciones con fecha contable del dÃ­a actual,"Dado las transacciones se procesan en lÃ­nea
 Cuando el archivo extract se genera
 Entonces el archivo extract debe incluir el total de transacciones con la fecha contable del dÃ­a actual (current)",Criterio de aceptación,1137130,,05/02/2025 11:01,13/02/2025 23:21,0.0,0.0,10.0,20.0,10.0,0.0,5.0,10.0,5.0,5.0,0.0,65.0,criterios de aceptación,,,"SÍ cumple Gherkin. Respuesta LLM: No. 

El texto no está en formato Gherkin (Given/When/Then) o (Dado/Cuando/Entonces). El formato Gherkin se utiliza para escribir especificaciones de comportamiento en un formato legible por humanos y estructurado en bloques de Given (Dado), When (Cuando) y Then (Entonces) para describir un escenario concreto. El texto mencionado simplemente describe una acción sin seguir esta","SÍ cumple SMART. Respuesta LLM: Sí. Este criterio es SMART:
- Específico: Se enfoca en la generación de transacciones con una fecha contable específica.
- Medible: Se puede medir si se logra generar las transacciones con la fecha contable del día actual.
- Alcanzable: Es factible lograr este objetivo.
- Relevante: Es importante para garantizar la correcta contabilidad de las transacciones.
- Tiempo definido: Estable",,
1141685,Tribu API Canales y transaccional producto,Formato de certificación del archivo extract,Dado que se realizaron las regresiones de forma exitosa cuando se realizaron las pruebas desde los diferentes canales entonces se debe revisar que el formato extract no haya cambiado con respecto a certificaciones anteriores.,Criterio de aceptación,1137130,,05/02/2025 11:00,13/02/2025 23:21,0.0,0.0,10.0,20.0,10.0,0.0,5.0,10.0,5.0,5.0,0.0,65.0,criterios de aceptación,,,"SÍ cumple Gherkin. Respuesta LLM: No. Este texto no está en formato Gherkin (Given/When/Then) porque no sigue la estructura específica de este formato. El formato Gherkin suele comenzar con una sección de 'Given' que establece el contexto inicial, seguido de una sección de 'When' que describe la acción que se está tomando, y finalmente una sección de 'Then' que expresa el resultado esperado. Este texto sólo menciona el formato de","SÍ cumple SMART. Respuesta LLM: Sí. El resumen cumple con los criterios SMART:
- Específico: Se refiere al formato de certificación del archivo extract.
- Medible: Se puede medir si se cumple o no con el formato requerido.
- Alcanzable: Es factible certificar un archivo extract siguiendo un formato específico.
- Relevante: Es importante para asegurar la integridad y calidad del archivo extract.
- Tiempo definido:",,
1141651,Capa de Integración V2,"Dado que se consuma el recurso ""/customer - POST"" Cuando se enviÃ© data valida y falle por timeout el backend. Entonces se debe obtener respuesta por timeout y validar logs queden correctamente",,Criterio de aceptación,1098810,,05/02/2025 10:48,18/02/2025 13:24,0.0,0.0,10.0,20.0,10.0,0.0,5.0,10.0,5.0,5.0,0.0,65.0,criterios de aceptación,,,"SÍ cumple Gherkin. Respuesta LLM: Sí. Este texto está en formato Gherkin (Dado/Cuando/Entonces) porque se presentan claramente las secciones de 'Dado que', 'Cuando' y 'Entonces', indicando las condiciones iniciales, la acción que se va a llevar a cabo, y el resultado esperado respectivamente.","SÍ cumple SMART. Respuesta LLM: Sí. Este criterio de aceptación es SMART:
- Específico: Se especifica claramente qué se debe hacer y qué se espera obtener como resultado.
- Medible: Se puede medir si se obtiene la respuesta por timeout y si los logs quedan correctamente.
- Alcanzable: Es posible alcanzar este objetivo dentro de un proyecto o tarea.
- Relevante: Es relevante para garantizar el correcto funcionamiento del sistema en caso de",,
1141644,Capa de Integración V2,"Dado que se consuma el recurso ""/customer - POST"" Cuando se enviÃ© data valida y falle tecnicamente el backend. Entonces se debe obtener respuesta por error tecnico y validar logs queden correctamente",,Criterio de aceptación,1098810,,05/02/2025 10:46,18/02/2025 13:24,0.0,0.0,10.0,20.0,10.0,0.0,5.0,10.0,5.0,5.0,0.0,65.0,criterios de aceptación,,,"SÍ cumple Gherkin. Respuesta LLM: No. El texto no sigue el formato Gherkin (Given/When/Then) ya que no está estructurado de esa manera. Sin embargo, contiene elementos que podrían ser utilizados para escribir un escenario en formato Gherkin.","SÍ cumple SMART. Respuesta LLM: No.

Explicación: Aunque el resumen es específico, medible, relevante y tiene un tiempo definido, no es claro si es alcanzable. No se menciona cómo se va a verificar si se obtiene la respuesta por error técnico ni cómo se va a validar que los logs queden correctamente. Sería necesario agregar más información para que sea considerado un criterio SMART.",,
1141472,Capa de Integración V2,Reporte Grafana,,Criterio de aceptación,1108936,,05/02/2025 09:49,18/02/2025 13:18,0.0,0.0,10.0,20.0,10.0,0.0,5.0,10.0,5.0,5.0,0.0,65.0,criterios de aceptación,,,"SÍ cumple Gherkin. Respuesta LLM: No. El texto no está en formato Gherkin (Given/When/Then) ya que no sigue la estructura de describir un escenario en términos de condiciones iniciales (Given), acciones o eventos que ocurren (When) y los resultados esperados (Then). En este caso, simplemente se menciona el nombre de un reporte sin detallar ningún escenario ni acciones específicas.","SÍ cumple SMART. Respuesta LLM: Sí. El resumen ""Reporte Grafana"" cumple con los criterios SMART:

- Específico: Se enfoca en la generación de un reporte en la plataforma Grafana.
- Medible: Se podrá medir la generación y contenido del reporte.
- Alcanzable: Es un objetivo realista de lograr.
- Relevante: Es relevante para la generación de informes y análisis.
- Tiempo definido",,
1141471,Capa de Integración V2,Reporte Grafana,,Criterio de aceptación,1108940,,05/02/2025 09:49,19/02/2025 19:29,0.0,0.0,10.0,20.0,10.0,0.0,5.0,10.0,5.0,5.0,0.0,65.0,criterios de aceptación,,,"SÍ cumple Gherkin. Respuesta LLM: No. El texto no está en formato Gherkin (Given/When/Then) ya que no sigue la estructura de describir un escenario en términos de condiciones iniciales (Given), acciones o eventos que ocurren (When) y los resultados esperados (Then). En este caso, simplemente se menciona el nombre de un reporte sin detallar ningún escenario ni acciones específicas.","SÍ cumple SMART. Respuesta LLM: Sí. El resumen ""Reporte Grafana"" cumple con los criterios SMART:

- Específico: Se enfoca en la generación de un reporte en la plataforma Grafana.
- Medible: Se podrá medir la generación y contenido del reporte.
- Alcanzable: Es un objetivo realista de lograr.
- Relevante: Es relevante para la generación de informes y análisis.
- Tiempo definido",,
1141470,Capa de Integración V2,"Dado que se consuma el api de saldos, Cuando se consulte el saldo grupal. Entonces se debe obtener respuesta del backend principal HTTP_500",,Criterio de aceptación,1108940,,05/02/2025 09:49,19/02/2025 19:29,0.0,0.0,10.0,20.0,10.0,0.0,5.0,10.0,5.0,5.0,0.0,65.0,criterios de aceptación,,,"SÍ cumple Gherkin. Respuesta LLM: Sí. El texto sigue el formato Gherkin (Given/When/Then) claramente, especificando el contexto (Dado que se consuma el api de saldos), la acción (Cuando se consulte el saldo grupal) y el resultado esperado (Entonces se debe obtener respuesta del backend principal HTTP_500).","SÍ cumple SMART. Respuesta LLM: No.

- Específico: Sí, se menciona claramente qué debe hacerse al consumir el API de saldos.
- Medible: Sí, se puede medir si se obtiene la respuesta HTTP_500.
- Alcanzable: Sí, es factible realizar esta acción.
- Relevante: Sí, es relevante para comprobar el funcionamiento del sistema.
- Tiempo definido: No, no se especifica",,
1141469,Capa de Integración V2,"Dado que se consuma el api de saldos, Cuando se consulte el saldo grupal  y presente demoras el backend. Entonces se debe obtener respuesta  HTTP_408",,Criterio de aceptación,1108940,,05/02/2025 09:49,19/02/2025 19:29,0.0,0.0,10.0,20.0,10.0,0.0,5.0,10.0,5.0,5.0,0.0,65.0,criterios de aceptación,,,"SÍ cumple Gherkin. Respuesta LLM: Sí. 

El texto sigue el formato Given/When/Then, donde se presenta una condición inicial (Dado que se consuma el api de saldos), una acción a realizar (Cuando se consulte el saldo grupal y presente demoras en el backend) y el resultado esperado (Entonces se debe obtener respuesta HTTP_408).","SÍ cumple SMART. Respuesta LLM: Sí. Este criterio de aceptación es SMART:
- Específico: Se debe obtener respuesta HTTP_408 al consultar el saldo grupal y presentar demoras en el backend.
- Medible: Se puede medir si se obtiene la respuesta HTTP_408.
- Alcanzable: Es posible implementar este criterio técnico.
- Relevante: Es relevante para verificar el funcionamiento adecuado del sistema.
- Tiempo definido: Se",,
1141467,Capa de Integración V2,"Dado que se consuma el api de saldos , Cuando se consulte el saldo grupal. Entonces se debe obtener respuesta HTTP_400",,Criterio de aceptación,1108940,,05/02/2025 09:48,19/02/2025 19:29,0.0,0.0,10.0,20.0,10.0,0.0,5.0,10.0,5.0,5.0,0.0,65.0,criterios de aceptación,,,"SÍ cumple Gherkin. Respuesta LLM: Sí, el texto está en formato Gherkin (Given/When/Then). 

Explicación: El texto sigue la estructura de Given/When/Then, donde se establece un ""Dado"" (Given) una condición inicial, un ""Cuando"" (When) una acción que se realiza y un ""Entonces"" (Then) la consecuencia esperada.","SÍ cumple SMART. Respuesta LLM: Sí. Este criterio de aceptación es SMART:

- Específico: Se detalla claramente lo que se espera que ocurra al consultar el saldo grupal.
- Medible: Se menciona que se debe obtener respuesta HTTP_400 al consultar el saldo grupal, lo cual es medible.
- Alcanzable: Es factible implementar la respuesta HTTP_400 al consultar el saldo grupal.
- Relevante: Es importante para verificar que el",,
1141465,Capa de Integración V2,"Dado que se consuma el api de saldos , Cuando se consulte el saldo grupal. Entonces se debe obtener respuesta HTTP_409",,Criterio de aceptación,1108940,,05/02/2025 09:48,19/02/2025 19:29,0.0,0.0,10.0,20.0,10.0,0.0,5.0,10.0,5.0,5.0,0.0,65.0,criterios de aceptación,,,"SÍ cumple Gherkin. Respuesta LLM: Sí, el texto está en formato Gherkin (Given/When/Then). Explica claramente la situación inicial (Dado que se consuma el api de saldos), la acción que se realiza (Cuando se consulte el saldo grupal) y el resultado esperado (Entonces se debe obtener respuesta HTTP_409).","SÍ cumple SMART. Respuesta LLM: Sí, es un criterio SMART. Específico: se refiere a consultar el saldo grupal a través del API de saldos y obtener una respuesta HTTP_409. Medible: se puede medir si se obtiene la respuesta esperada. Alcanzable: es posible realizar la consulta y obtener esa respuesta. Relevante: es relevante para verificar el funcionamiento adecuado del API de saldos. Tiempo definido: el resultado debe obtenerse",,
1141460,Capa de Integración V2,"Dado que se consuma el api de saldos, Cuando se consulte el saldo grupal. Entonces se debe obtener respuesta del backend principal HTTP_200",,Criterio de aceptación,1108940,,05/02/2025 09:48,19/02/2025 19:29,0.0,0.0,10.0,20.0,10.0,0.0,5.0,10.0,5.0,5.0,0.0,65.0,criterios de aceptación,,,"SÍ cumple Gherkin. Respuesta LLM: Sí, el texto está en formato Given/When/Then porque sigue la estructura de indicar el contexto (Given/Dado), la acción que se realiza (When/Cuando) y el resultado esperado (Then/Entonces).","SÍ cumple SMART. Respuesta LLM: Sí. Este criterio de aceptación cumple con los criterios SMART:
- Específico: Se menciona claramente que se debe obtener una respuesta del backend principal HTTP_200 al consultar el saldo grupal.
- Medible: Se puede medir si se obtiene o no la respuesta HTTP_200 al realizar la consulta del saldo grupal.
- Alcanzable: Es factible realizar la consulta del saldo grupal y esperar una respuesta del backend principal",,
1141453,Capa de Integración V2,"Dado que se consuma el api de saldos, Cuando se consulte el saldo TC. Entonces se debe obtener respuesta del backend principal HTTP_500",,Criterio de aceptación,1108936,,05/02/2025 09:45,18/02/2025 13:17,0.0,0.0,10.0,20.0,10.0,0.0,5.0,10.0,5.0,5.0,0.0,65.0,criterios de aceptación,,,"SÍ cumple Gherkin. Respuesta LLM: Sí. 

El texto está en formato Gherkin (Dado/Cuando/Entonces) ya que sigue la estructura de Given/When/Then, donde se establece una condición inicial (Given/Dado), una acción a realizar (When/Cuando), y el resultado esperado (Then/Entonces).","SÍ cumple SMART. Respuesta LLM: No.

Explicación: 
- Específico: Sí, se menciona claramente qué acción se debe realizar.
- Medible: Sí, se puede medir si se obtiene una respuesta HTTP_500 al consultar el saldo.
- Alcanzable: Sí, es posible realizar la consulta del saldo y obtener una respuesta HTTP_500.
- Relevante: Sí, es relevante para verificar el correcto funcionamiento del API de saldos",,
1141452,Capa de Integración V2,"Dado que se consuma el api de saldos, Cuando se consulte el saldo TC y presente demoras el backend. Entonces se debe obtener respuesta  HTTP_408",,Criterio de aceptación,1108936,,05/02/2025 09:44,18/02/2025 13:17,0.0,0.0,10.0,20.0,10.0,0.0,5.0,10.0,5.0,5.0,0.0,65.0,criterios de aceptación,,,"SÍ cumple Gherkin. Respuesta LLM: Sí, el texto está en formato Gherkin (Given/When/Then) porque sigue la estructura de ""Dado/Cuando/Entonces"" en las acciones que se deben llevar a cabo.","SÍ cumple SMART. Respuesta LLM: Sí. Este criterio de aceptación cumple con los criterios SMART:

- Específico: Sí, se menciona claramente la acción a realizar y la respuesta esperada.
- Medible: Sí, se puede medir si se obtiene la respuesta HTTP_408 o no.
- Alcanzable: Sí, es una acción que se puede llevar a cabo mediante pruebas.
- Relevante: Sí, es relevante para verificar",,
1141451,Capa de Integración V2,"Dado que se consuma el api de saldos, Cuando se consulte el saldo de TC. Entonces se debe obtener respuesta HTTP_400",,Criterio de aceptación,1108936,,05/02/2025 09:44,18/02/2025 13:17,0.0,0.0,10.0,20.0,10.0,0.0,5.0,10.0,5.0,5.0,0.0,65.0,criterios de aceptación,,,"SÍ cumple Gherkin. Respuesta LLM: Sí, el texto está en formato Gherkin (Dado/Cuando/Entonces) ya que sigue la estructura de ""Dado que"", ""Cuando"" y ""Entonces"" para describir un escenario de prueba.","SÍ cumple SMART. Respuesta LLM: Sí. Este criterio es SMART. Es específico al indicar claramente qué se espera cuando se consulte el saldo de TC, es medible al definir que se debe obtener una respuesta HTTP_400, es relevante para el proceso de desarrollo y está definido en tiempo al indicar que debe ocurrir cuando se consume el API de saldos.",,
1141450,Capa de Integración V2,"Dado que se consuma el api de saldos, Cuando se consulte el saldo de TC. Entonces se debe obtener respuesta HTTP_409",,Criterio de aceptación,1108936,,05/02/2025 09:43,18/02/2025 13:17,0.0,0.0,10.0,20.0,10.0,0.0,5.0,10.0,5.0,5.0,0.0,65.0,criterios de aceptación,,,"SÍ cumple Gherkin. Respuesta LLM: Sí, este texto está en formato Gherkin (Given/When/Then) porque claramente indica una situación inicial (Dado), una acción que ocurre en respuesta a esa situación (Cuando) y el resultado esperado de esa acción (Entonces). En este caso, la situación inicial es que se consuma el API de saldos, la acción es consultar el saldo de una tarjeta de crédito y el resultado esperado es obtener una respuesta HTTP_409.","SÍ cumple SMART. Respuesta LLM: Sí, es un criterio SMART:
- Específico: Se indica claramente qué se debe hacer y qué respuesta se debe obtener.
- Medible: Se puede medir si se obtiene la respuesta HTTP_409 al consultar el saldo de TC.
- Alcanzable: Es posible realizar la consulta del saldo de TC y obtener la respuesta deseada.
- Relevante: Es relevante para verificar el correcto funcionamiento del API de saldos.
- Ti",,
1141449,Capa de Integración V2,"Dado que se consuma el api de saldos, Cuando se consulte el saldo de TC. Entonces se debe obtener respuesta del backend principal HTTP_200",,Criterio de aceptación,1108936,,05/02/2025 09:43,18/02/2025 13:17,0.0,0.0,10.0,20.0,10.0,0.0,5.0,10.0,5.0,5.0,0.0,65.0,criterios de aceptación,,,"SÍ cumple Gherkin. Respuesta LLM: Sí, el texto está en formato Gherkin (Given/When/Then) porque sigue la estructura de ""Dado/Cuando/Entonces"" para describir un escenario de prueba.","SÍ cumple SMART. Respuesta LLM: Sí, este criterio de aceptación es SMART:

- Específico: Sí, se refiere a obtener una respuesta del backend principal al consultar el saldo de una Tarjeta de Crédito.
- Medible: Sí, la respuesta esperada es un código de estado HTTP_200.
- Alcanzable: Sí, es factible obtener una respuesta HTTP_200 al consultar un saldo de TC.
- Relevante: Sí, obtener la respuesta",,
1141268,Capa de Integración V2,DADO QUE se recibe un consumo a DP CUANDO se quiere ir a CRM ENTONCES se debe generar el mensaje de auditoria y publicarlo en la cola,,Criterio de aceptación,1140171,,05/02/2025 08:44,11/02/2025 14:05,0.0,0.0,10.0,20.0,10.0,0.0,5.0,10.0,5.0,5.0,0.0,65.0,criterios de aceptación,,,"SÍ cumple Gherkin. Respuesta LLM: Sí, el texto está en formato Gherkin. 

Explicación: El texto sigue la estructura de Given/When/Then (Dado/Cuando/Entonces). En la primera parte se establece la condición inicial (DADO QUE se recibe un consumo a DP), luego se describe la acción a realizar (CUANDO se quiere ir a CRM) y finalmente se indica el resultado esperado (ENTONCES se debe generar el mensaje de auditoria","SÍ cumple SMART. Respuesta LLM: Sí. Este criterio de aceptación es SMART:
- Específico: Se refiere a un caso específico de recibir un consumo y generar un mensaje de auditoría.
- Medible: Se puede medir si se genera el mensaje de auditoría y se publica en la cola.
- Alcanzable: Es una tarea alcanzable para el equipo de desarrollo.
- Relevante: Es relevante para el flujo de trabajo que se quiere implementar.",,
1141130,Tribu API Canales y transaccional producto,148 - Cambio de clave - Cajeros - Desarrollo de unificacion y ordenamiento (4 Archivos Novedades),"Yo Como: Switch Transaccional

Necesito: Que se realice la novedad de cambio de clave en cajeros

Para: Que los clientes puedan realizar esta novedad sin inconvenientes



FOCO: Que se unifiquen los archivos de novedades generados en Capa y Autra para que sean transmitidos hacia Opencard y Sistema Gestión Gremial",Historia No Funcional ( Habilitadora),1150497,,05/02/2025 07:42,05/03/2025 18:22,0.0,10.0,10.0,13.33,10.0,0.0,5.0,10.0,5.0,5.0,0.0,68.33,historia no funcional,"NO es título descriptivo. Respuesta LLM: No. El título no describe claramente el objetivo o funcionalidad. Aunque menciona el cambio de clave en cajeros, la parte de ""Desarrollo de unificación y ordenamiento"" no está correlacionada con la descripción que habla sobre realizar la novedad de cambio de clave en cajeros.",SÍ cumple claridad. Respuesta LLM: No. La historia de usuario es confusa y no está claramente definida. No se comprende claramente cuál es el objetivo de la novedad de cambio de clave en cajeros y cómo se relaciona con la unificación de archivos de novedades. Se necesita una descripción más detallada y coherente.,"Promedio de m de 3 CA: [20.0, 20.0, 0.0]","Promedio de n de 3 CA: [10.0, 10.0, 10.0]","NO cumple INVEST. Respuesta LLM: No.

Explicación: El texto no cumple con los criterios INVEST porque no es clara en cuanto a la independencia de la historia, la negociabilidad, la estimabilidad y la pequeñez. Además, no es clara en cuanto a qué valor aporta al cliente ni es específica en cuanto a cómo se llevará a cabo la implementación y testing de la funcionalidad descrita.","No se detecta plantilla 'Como..., quiero..., para...'."
1141078,Capa de Integración V2,Verificación de cargue de plantilla Recfon_Bbta,"*Dado:* que se ingrese a Latinia.

*Cuando:* se cargue la plantilla sms Recfon_Bbta

*Entonces:* se debe enviar los sms con la notificación de los dÃ©bitos exitosos que se realicen de los recaudos de fondos.",Criterio de aceptación,1141076,,04/02/2025 20:12,14/02/2025 03:08,0.0,0.0,10.0,20.0,10.0,0.0,5.0,10.0,5.0,5.0,0.0,65.0,criterios de aceptación,,,"SÍ cumple Gherkin. Respuesta LLM: No. El texto proporcionado no está en formato Gherkin (Given/When/Then) o (Dado/Cuando/Entonces) ya que no sigue la estructura de un escenario de prueba con pasos claramente definidos en las secciones de Given/When/Then. El texto es más bien un título o encabezado que describe la tarea a realizar, pero no especifica acciones concretas.","SÍ cumple SMART. Respuesta LLM: Sí, es un criterio SMART:
- Específico: Se refiere a la verificación del cargue de una plantilla específica, Recfon_Bbta.
- Medible: Se puede medir si la plantilla ha sido cargada correctamente o no.
- Alcanzable: Es un objetivo alcanzable ya que es posible verificar el cargue de la plantilla.
- Relevante: Es relevante para asegurar que el cargue de la",,
1141076,Capa de Integración V2,LATINIA - Cargue plantilla sms Recfon_Bbta,"*Yo Como:* Cliente empresarial.

*Quiero:* Que se envie un sms a los clientes con cuentas del banco cuando se les realicen dÃ©bitos de recaudos de fondos.

*Para:*  que sean informados por medio de notificaciones sms de los dÃ©bitos exitosos.

*Detalles Adicionales:*

Insumos de Correo: *RE: Dependencia CMPLMNTRS-1293*

{color:#36b37e}*Información e Insumo de Solución:*{color}

*Se carga en ambiente QA*

Grupo:                                   Cash Managment
Nombre:                                RECFON Bbta
Referencia:		              Recfon_Bbta
Nombre de archivo:               No tiene, es un mensaje plano SMS



Mensaje

Banco de BogotÃ¡: Debitamos ${Valor} de tu Cta {Tipo_Cta} *${No_Cta} por pago programado de ${Empresa}. Â¿Dudas?, comunÃ­cate con el comercio (${Fecha})",Historia,1141072,,04/02/2025 19:56,14/02/2025 03:26,10.0,10.0,10.0,20.0,10.0,10.0,5.0,10.0,5.0,5.0,0.0,95.0,historia,"SÍ es título descriptivo. Respuesta LLM: Sí. El título ""LATINIA - Cargue plantilla sms Recfon_Bbta"" describe claramente la funcionalidad de cargar una plantilla de SMS específica para el proceso de débitos de recaudos de fondos en el banco Banco de Bogotá. Está correlacionado con la descripción proporcionada.","SÍ cumple claridad. Respuesta LLM: No.

La historia de usuario no es clara debido a que contiene errores de ortografía y de codificación, lo que dificulta su comprensión. Además, la descripción no expande la información del resumen/título y la jerga utilizada puede no ser entendida por todos los miembros del equipo. Se recomendaría revisar y corregir estos aspectos para que la historia sea más clara, concisa y fácil de entender.",Promedio de m de 1 CA: [20.0],Promedio de n de 1 CA: [10.0],"SÍ cumple INVEST. Respuesta LLM: Sí. La historia de usuario cumple con los criterios INVEST. Es independiente, negociable, valiosa, estimable, pequeña y testeable. Se puede trabajar de forma independiente, es negociable en cuanto a los detalles de implementación, aporta valor al cliente empresarial al mantenerlo informado, es estimable en cuanto a su implementación y es pequeña en cuanto a su tamaño y alcance. Además, es testeable, ya que se","No se detecta plantilla 'Como..., quiero..., para...'."
1140968,Tribu API Canales y transaccional producto,Notificación de activación a monitor plus,"Dado que he activado mi tarjeta dÃ©bito
â¢	  Cuando la activación es procesada
â¢	  Entonces se debe enviar una notificación de activación hacia monitor plus por medio de la trama Ãºnica",Criterio de aceptación,1140922,,04/02/2025 17:07,20/02/2025 13:47,0.0,0.0,10.0,20.0,10.0,0.0,5.0,10.0,5.0,5.0,0.0,65.0,criterios de aceptación,,,"SÍ cumple Gherkin. Respuesta LLM: No. El texto no está en formato Given/When/Then, ya que no presenta claramente una acción o condición inicial (Given/Dado), una acción que se realiza (When/Cuando) y el resultado esperado (Then/Entonces). En su lugar, el texto menciona una especie de evento o función sin especificar cómo se llega a ese resultado.","SÍ cumple SMART. Respuesta LLM: Sí. Específico: se refiere a la notificación de activación de monitor plus. Medible: se puede medir si la notificación se envía correctamente. Alcanzable: es probable que se pueda implementar esta funcionalidad. Relevante: es importante para mejorar la experiencia del usuario. Tiempo definido: no se especifica un plazo, por lo que este punto no estaría completamente cubierto.",,
1140967,Tribu API Canales y transaccional producto,Sincronización con el switch Autra,"â¢	  Dado que he activado mi tarjeta dÃ©bito
â¢	  Cuando la activación es procesada
â¢	  Entonces se debe realizar la sincronización del envÃ­o de activación con el switch Autra
",Criterio de aceptación,1140922,,04/02/2025 17:07,20/02/2025 13:47,0.0,0.0,10.0,20.0,10.0,0.0,5.0,10.0,5.0,5.0,0.0,65.0,criterios de aceptación,,,"SÍ cumple Gherkin. Respuesta LLM: No. 

Este texto no está en formato Gherkin, ya que no sigue la estructura de Given/When/Then o Dado/Cuando/Entonces, que son utilizados para escribir escenarios en un lenguaje de especificación como Cucumber. Este texto parece ser una simple descripción de una acción o proceso, pero no está siguiendo la estructura requerida por Gherkin.","SÍ cumple SMART. Respuesta LLM: Sí. Este criterio de aceptación es SMART. Es específico al mencionar la sincronización con un switch específico, es medible ya que se puede verificar si se ha logrado la sincronización, es alcanzable al ser un objetivo que se puede cumplir, es relevante porque es necesario para el funcionamiento del sistema y está definido en cuanto a tiempo al indicar que debe lograrse la sincronización.",,
1140966,Tribu API Canales y transaccional producto,Notificación de activación a AVC,"Dado que he activado mi tarjeta dÃ©bito
â¢	  Cuando la activación es procesada
â¢	  Entonces se debe generar un mensaje 320 de notificación hacia AVC",Criterio de aceptación,1140922,,04/02/2025 17:07,20/02/2025 13:47,0.0,0.0,10.0,20.0,10.0,0.0,5.0,10.0,5.0,5.0,0.0,65.0,criterios de aceptación,,,"SÍ cumple Gherkin. Respuesta LLM: No. 

El texto proporcionado no sigue el formato dado/cuando/entonces o given/when/then típico del lenguaje Gherkin. El texto es únicamente un encabezado y no contiene pasos específicos en el formato Gherkin.","SÍ cumple SMART. Respuesta LLM: Sí, es un criterio SMART:
- Específico: El criterio se refiere a la notificación de activación a un AVC.
- Medible: El cumplimiento del criterio se puede medir al verificar si se ha enviado la notificación de activación.
- Alcanzable: Es posible implementar un sistema que genere la notificación de activación.
- Relevante: La notificación de activación es importante para informar sobre eventos importantes",,
1140964,Tribu API Canales y transaccional producto,Sincronización de activación entre lÃ­neas del switch,"Dado que he activado mi tarjeta dÃ©bito
â¢	  Cuando la activación es procesada
â¢	  Entonces la activación debe estar sincronizada entre las dos lÃ­neas del switch capa de integración",Criterio de aceptación,1140922,,04/02/2025 17:07,20/02/2025 13:47,0.0,0.0,10.0,20.0,10.0,0.0,5.0,10.0,5.0,5.0,0.0,65.0,criterios de aceptación,,,"SÍ cumple Gherkin. Respuesta LLM: No. El texto no está en formato Gherkin (Given/When/Then) ya que no sigue la estructura característica de este tipo de especificaciones. En lugar de eso, el texto parece ser una descripción o título relacionado con la sincronización de activación entre líneas de un switch.","SÍ cumple SMART. Respuesta LLM: Sí, es un criterio SMART.

- Específico: Se refiere a la sincronización específica de la activación entre líneas del switch.
- Medible: Se puede medir si se logra la sincronización entre las líneas del switch.
- Alcanzable: Es un objetivo alcanzable, ya que es una funcionalidad que puede implementarse en un switch.
- Relevante: Es relevante para garantizar un funcionamiento",,
1140963,Tribu API Canales y transaccional producto,Cambio de clave obligatorio,"Dado que he activado mi tarjeta dÃ©bito
â¢	  Cuando intento realizar una transacción sin cambiar la clave (Este esta relacionado a otro servicio)
â¢	  Entonces debo recibir un mensaje indicando que debo cambiar la clave primero",Criterio de aceptación,1140922,,04/02/2025 17:06,20/02/2025 13:47,0.0,0.0,10.0,20.0,10.0,0.0,5.0,10.0,5.0,5.0,0.0,65.0,criterios de aceptación,,,"SÍ cumple Gherkin. Respuesta LLM: No. 

El texto no está en formato Gherkin (Given/When/Then) ya que no se están proporcionando instrucciones específicas para la automatización de pruebas. Simplemente se menciona un requerimiento, pero no se muestra la estructura característica de Gherkin.","SÍ cumple SMART. Respuesta LLM: Sí. Este criterio cumple con los requisitos SMART:
- Específico: Se refiere a un cambio de clave obligatorio.
- Medible: Se puede medir si se ha realizado el cambio de clave obligatorio o no.
- Alcanzable: Es un objetivo alcanzable ya que es un cambio que los usuarios pueden realizar.
- Relevante: Es relevante para la seguridad de la información y de las cuentas de los usuarios.
- Ti",,
